created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at,,supporting
10/23/2020 1:17,1.32E+18,#Debates2020 I feel sorry for who ever has to clean all of #trump's bullshit off the stage.,0,0,Twitter for Android,1.04E+18,Ray Tenter,TenterRay,,9/10/2018 22:56,10,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,53:03.9,,joe_biden
10/23/2020 1:25,1.32E+18,"Number of eye rolls thus far:
#Biden - 2
#Trump - 78
#Debates2020",1,0,Twitter for iPhone,334353285,Sylvia DM Koss,SylviaKoss,85 Year Old Cat Lady | Vinyl Collector | Cupcake Baker | Master of Rubik’s Cubes. ✌🏼♥️🧁,7/12/2011 23:39,3864,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,52:51.0,,joe_biden
10/23/2020 1:26,1.32E+18,"Yup.... its officially a dick measuring contest now with money. 

#debate #Debates2020 #PresidentialDebate2020 #PresidentialDebate #trump #debates #TheDebate #biden",3,0,Twitter Web App,605964007,Kelly Renae ♡,Educated_Lyon,"It's the smallest things in life that matter most. Cherish that.   ~English/Special Education Teacher~ 🤘🏻🎵✝🏳️‍🌈🖖🏼 
 
#blackLivesMatter",6/12/2012 3:03,620,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,52:48.7,,joe_biden
10/23/2020 1:34,1.32E+18,"His hands may be tiny, but those fingers are ballooned up to max capacity. #PresidentialDebate2020 #trump",0,0,Twitter for iPhone,334353285,Sylvia DM Koss,SylviaKoss,85 Year Old Cat Lady | Vinyl Collector | Cupcake Baker | Master of Rubik’s Cubes. ✌🏼♥️🧁,7/12/2011 23:39,3864,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,52:35.7,,joe_biden
10/23/2020 1:34,1.32E+18,He’s a little too orange.. #Trump #2020Debates,0,0,Twitter for iPhone,808007299,QuinnySloth,Quinnysloth,A constant bundle of sarcasim and fun,9/7/2012 2:12,61,"Monona, WI",42.0218737,-95.9356631,,United States of America,North America,Iowa,IA,52:33.7,,joe_biden
10/23/2020 1:36,1.32E+18,"WTF? ""you're the 'big man'? . . . I think"" 

#bidentrumpdebate #trump #biden #trumpbidendebate #Debate2020",0,0,Twitter Web App,23146977,A. Watson,Ayanna18,Wife. Attorney. Veteran. Philanthropist. Runner.,3/7/2009 1:14,211,"Des Moines, IA",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,52:30.6,,joe_biden
10/23/2020 1:39,1.32E+18,"“His son, his brother Darrell, his other brother Darrell. I’ve seen his show.” - #trump #Debates2020",0,0,Twitter for iPhone,152897730,🅼🆁. 🅽🆄🆉🆄🅼,stevenuzum,Husband | Father | Developer | Grand View | DMACC | Hawkeyes | Miami Dolphins | Ankeny | Iowa | USA | Earth | Milky Way | AntiTrump | Pro Democracy,6/7/2010 4:30,231,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,52:24.9,,joe_biden
10/23/2020 1:39,1.32E+18,"Hold up... does Trump not recall that his own kids are using their last name to make money, too? ANYONE with a famous last name would...

#debate #Debates2020 #PresidentialDebate2020 #PresidentialDebate #trump #debates",2,0,Twitter Web App,605964007,Kelly Renae ♡,Educated_Lyon,"It's the smallest things in life that matter most. Cherish that.   ~English/Special Education Teacher~ 🤘🏻🎵✝🏳️‍🌈🖖🏼 
 
#blackLivesMatter",6/12/2012 3:03,620,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,52:24.0,,joe_biden
10/23/2020 1:44,1.32E+18,I have to commend @kwelkernbc. She’s doing an excellent job at keeping #Debates2020  on track and on time. She’s not letting #Trump push her around. But damn he’s sure trying.,1,0,Twitter for iPhone,334353285,Sylvia DM Koss,SylviaKoss,85 Year Old Cat Lady | Vinyl Collector | Cupcake Baker | Master of Rubik’s Cubes. ✌🏼♥️🧁,7/12/2011 23:39,3864,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,52:16.5,,joe_biden
10/23/2020 1:44,1.32E+18,"Dear politicians,

whoever told you that sending unsolicited text messages did anything more than just piss people off was a f**king liar and should be fired immediately from your campaign. #Elections2020  #Trump #Biden

From,
Every Voter Ever",0,0,Buffer,2926247928,The Alteran,AlteranNews,Talking News & Politics.,12/11/2014 2:05,63,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,52:15.4,,joe_biden
10/23/2020 1:46,1.32E+18,"""Theres good guys on both sides [Of the Korean Border]""
😒

#debate #Debates2020 #PresidentialDebate2020 #PresidentialDebate #trump #debates",2,0,Twitter Web App,605964007,Kelly Renae ♡,Educated_Lyon,"It's the smallest things in life that matter most. Cherish that.   ~English/Special Education Teacher~ 🤘🏻🎵✝🏳️‍🌈🖖🏼 
 
#blackLivesMatter",6/12/2012 3:03,620,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,52:12.3,,joe_biden
10/23/2020 1:48,1.32E+18,"“Come On.” - Joe Biden 

#2020debate #2020Election #2020PresidentialDebate #Trump #Biden",3,0,Twitter for iPhone,1607686746,Elias Johnson,ejohnsonNEWS,"Good Morning Iowa anchor, MMJ @weareiowa5news | Former Sun Devil grappler | Proud father, Lucky husband | Retweets📵Endorsements",7/20/2013 7:44,1582,"West Des Moines, IA",41.5645337,-93.7595281,,United States of America,North America,Iowa,IA,52:09.2,,joe_biden
10/23/2020 1:53,1.32E+18,Wow this #debate is a joke because @JoeBiden says America use to be friends with hitler. I got to say #JoeBiden isn't fit for #president if he doesn't know #History and the disrespect to #WW2veterans and a disrespect to #FDR. People vote for #DonaldTrump because of the debate.,0,0,Twitter for Android,1.17E+18,T W,KallinTTBB,I'm a Black Bear that's a gamer and supporters #blackbearlivesmatter and I'm always a victim in the fortress. my pronouns are fuzzy wuzzy & fluff balls.,9/17/2019 6:17,52,"Millerton, NY",40.8494478,-93.3054885,,United States of America,North America,Iowa,IA,36:24.1,,joe_biden
10/23/2020 1:54,1.32E+18,"Wait... why are we splitting the dem/rep line at basic needs of the people? We should be agreeing on this...

#debate #Debates2020 #PresidentialDebate2020 #PresidentialDebate #trump #debates #DebateTonight",2,0,Twitter Web App,605964007,Kelly Renae ♡,Educated_Lyon,"It's the smallest things in life that matter most. Cherish that.   ~English/Special Education Teacher~ 🤘🏻🎵✝🏳️‍🌈🖖🏼 
 
#blackLivesMatter",6/12/2012 3:03,620,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,51:58.4,,joe_biden
10/23/2020 1:56,1.32E+18,"So far in the debate I am pleased with @JoeBiden's performence in tge 3rd debate. He flatly denies #Trump's lies about corruption, as he should. Beyond that, he is calming and is able to lay out his plans in spite of #Trump's continued buffoonery. #DebateTonight",13,2,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37757,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,51:54.6,,joe_biden
10/23/2020 1:56,1.32E+18,"@amvetsupport #Trumpers get their news from FOX, YouTube and memes. They have no idea why we find #Trump so hateful.",0,0,Twitter for Android,349103738,M.S. Baker,MSBaker29,"Love my puppies, my daughter and working with lawyers. #GOP is evil #VoteBlue #2016ElectionHacked. I mute #MAGAts.",8/5/2011 15:12,2100,"Iowa City, Iowa",41.6612561,-91.5299106,Iowa City,United States of America,North America,Iowa,IA,51:54.7,,joe_biden
10/23/2020 1:57,1.32E+18,"#Trump is sweating his wig off on live TV. 

#DebateTonight",0,0,Twitter for Android,1.29E+18,Ruthless,mrsdeal2,,7/24/2020 6:20,11,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,51:52.6,,joe_biden
10/23/2020 2:08,1.32E+18,In debate #Trump came out against raising federal minimum wage. Why? It hasn't been raised since 2009 &amp; is still $7.25  per hour. Why does he do this? Raising minimum wage reduces poverty.  Too many people work full time &amp; still require tax paid welfare to live. #DebateTonight,9,3,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37757,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,51:32.8,,joe_biden
10/23/2020 2:12,1.32E+18,tRuMp #2020debate #trump #donaldtrump #potus #merica #2020 #thisisamerica #clown https://t.co/8jdOIUDnHB,0,0,Instagram,1341122383,Jake Ward,deserter815,,4/10/2013 5:49,17,"Creston, IA",41.0586002,-94.3613475,,United States of America,North America,Iowa,IA,36:20.5,,joe_biden
10/23/2020 2:12,1.32E+18,#RickWilson was right. What he said here is what #Trump did tonite in the 3rd debate. #DebateTonight https://t.co/3kogFmHQeq,6,4,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37757,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,51:25.2,,joe_biden
10/23/2020 2:13,1.32E+18,"So, there is COVID, racism, missing children, and everything else going on, but your focus is reversing same-sex marriage which isn't hurting anybody...

How are you willing to fight against love, but not hate? #Trump",1,0,Twitter Web App,155337032,💪 #LetsGo #Cubs 💪,tmdimy,"BIG Cubs fan! 😇
Iowa wave.  💛🖤 Iowa rules.",6/13/2010 21:27,4972,"Iowa City, IA",41.6612561,-91.5299106,Iowa City,United States of America,North America,Iowa,IA,51:22.9,,joe_biden
10/23/2020 2:14,1.32E+18,“Who built the cages Joe” ? #trump #joethecagebuilter ?! @POTUS,0,0,Twitter for iPhone,135245601,Christiano Saraiva,ChrisOSaraiva,😬,4/20/2010 19:12,27,"Woodbury, MN",42.3775361,-96.0607187,,United States of America,North America,Iowa,IA,51:22.2,,joe_biden
10/23/2020 2:22,1.32E+18,Did #Biden just refer to #Trump as Abraham Lincoln and go off on a rant? #Debates2020  #SleepyJoe,0,0,Twitter for iPhone,344788832,Kevin McCann,McCannKevin,,7/29/2011 15:54,223,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,51:06.5,,joe_biden
10/23/2020 2:27,1.32E+18,"Watching this debate just really solidifies to me why we shouldn't have older people running... they're too rigid and not willing to work with others.

#Debates2020 #debate #debatedrinkinggame  #PresidentialDebate2020 #PresidentialDebate #trump #debates https://t.co/X1Fh9nfm1f",1,0,Twitter Web App,605964007,Kelly Renae ♡,Educated_Lyon,"It's the smallest things in life that matter most. Cherish that.   ~English/Special Education Teacher~ 🤘🏻🎵✝🏳️‍🌈🖖🏼 
 
#blackLivesMatter",6/12/2012 3:03,620,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,50:56.5,,joe_biden
10/23/2020 2:31,1.32E+18,"#JoeBiden has expressed genuine empathy and concern for the vulnerable and marginalized several times. He is solution-focused. 

While #Trump is either bragging about himself or cutting Biden down to build himself up. 

#Debates2020",3,1,Twitter for Android,1.27E+18,Connie Pillon,ConniePillon,"Author | Activist | Coach
https://t.co/pZIT2TBAg8
#writingcommunity #business #poetry #spirituality #fiction #nonfiction #coaching",6/11/2020 18:07,1224,"Waterloo, Ontario",42.4979693,-92.3329637,Waterloo,United States of America,North America,Iowa,IA,50:48.0,,joe_biden
10/23/2020 2:31,1.32E+18,@JoeBiden keeps knocking him &amp; his lies down.  Right now #Trump's lie is that the #Biden #environmental plan will cost $100 Trillion. It is a made-up number. The entire GDP of the US is only $21B. How could it be? He lies on a dime! #Debates2020,8,1,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37757,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,50:46.6,,joe_biden
10/23/2020 2:34,1.32E+18,"#Trump also said that #Windpower equipment is all made overseas. The good folks in #LeeCounty ,#Iowa &amp; #MarshallCounty, #Iowa would disagree with you. #MadeInAmerica #MadeInIowa #IowaPride #IaPolitics #Debates2020",26,17,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37757,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,50:42.0,,joe_biden
10/23/2020 2:36,1.32E+18,Tonight the people won. #Debates2020 #Election2020 #thepeoplewon #DebateTonight #trump,1,0,Twitter for iPhone,19472500,Brad Minnick,bjminnick,independent political observer & former diplomat whose journey continues in small town USA!,1/25/2009 1:17,197,"Clayton, NY",42.8547706,-91.3667151,,United States of America,North America,Iowa,IA,50:39.0,,joe_biden
10/23/2020 2:41,1.32E+18,"#Trump wins that debate!

Now on to the #Trump2020Landslide",0,0,Twitter for Android,85722699,PolitiPhil,politi_phil,I post political stuff.  If you don't care for it please feel free to not follow my account.  I welcome arguments and debates!  #MAGA #Trump2020,10/28/2009 2:14,539,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,50:30.5,,joe_biden
10/23/2020 2:45,1.32E+18,"#trump spoke to his base #Biden spoke to America.
#Debates2020",1,0,Twitter for iPhone,19472500,Brad Minnick,bjminnick,independent political observer & former diplomat whose journey continues in small town USA!,1/25/2009 1:17,197,"Clayton, NY",42.8547706,-91.3667151,,United States of America,North America,Iowa,IA,50:25.6,,joe_biden
10/23/2020 2:46,1.32E+18,#EvilMedia is not covering #Trump's lies about @JoeBiden. Why is #Trump so upset about it? Cuz those lies are his stock-in-trade &amp; nobody's buying. #TrumpFail. #Debates2020,11,2,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37757,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,50:24.5,,joe_biden
10/23/2020 2:47,1.32E+18,#trump https://t.co/SPy7waC640,0,0,Twitter for iPhone,1.29E+18,gabriel,GabrielFidXxx,,8/8/2020 0:14,1,Panama y USA ,41.7263768,-95.4722239,,United States of America,North America,Iowa,IA,50:23.5,,joe_biden
10/23/2020 2:48,1.32E+18,#Looks like smells like must be #Trump 💩💩💩💩💩💩💩 https://t.co/2Fnze0hgvQ,0,0,Twitter for iPhone,1.29E+18,gabriel,GabrielFidXxx,,8/8/2020 0:14,1,Panama y USA ,41.7263768,-95.4722239,,United States of America,North America,Iowa,IA,50:22.4,,joe_biden
10/23/2020 2:50,1.32E+18,#PresidentialDebate2020 #Trump2020Landslide #TRUMP SAVES AMERICA IN FINAL DEBATE.,0,0,Twitter for iPhone,65745925,Andrew O,EOPD,"Dedicated to football, daily quotes, nice things to say about other people, #EOPD And my puppy.",8/14/2009 21:52,13,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,50:20.0,,joe_biden
10/23/2020 2:52,1.32E+18,#Trump “No flies just lies” https://t.co/Isds6Fk35F,0,1,Twitter for iPhone,1.29E+18,gabriel,GabrielFidXxx,,8/8/2020 0:14,1,Panama y USA ,41.7263768,-95.4722239,,United States of America,North America,Iowa,IA,50:19.3,,joe_biden
10/23/2020 2:56,1.32E+18,"The format pretty much worked &amp; both were able to make their case.  Low pt 4 #Trump the parent-less kids.  4 #Biden, the corruption and",0,0,Twitter for iPhone,19472500,Brad Minnick,bjminnick,independent political observer & former diplomat whose journey continues in small town USA!,1/25/2009 1:17,197,"Clayton, NY",42.8547706,-91.3667151,,United States of America,North America,Iowa,IA,50:14.4,,joe_biden
10/23/2020 3:02,1.32E+18,#PresidentialDebate2020 #Trump #Trump2020 #trumpforthewin https://t.co/X17h9EGdom,0,0,Twitter for iPhone,243907471,Tina Stone,TinaGStone,,1/28/2011 2:18,38,"Bassett, VA",43.0630293,-92.5154602,,United States of America,North America,Iowa,IA,50:08.7,,joe_biden
10/23/2020 3:04,1.32E+18,#trump still can't answer a question just like his supporters.,0,0,TweetCaster for Android,232461543,lee osborne,85ttr,trap hike kayak camp,12/31/2010 6:00,2," Lake Mills, WI",43.419399,-93.5332681,,United States of America,North America,Iowa,IA,50:06.2,,joe_biden
10/23/2020 3:41,1.32E+18,"If you are not a racist, you never say:
""I`m the least racist person in the room.""
You just proved what u are. #TRUMP",1,0,Twitter Web App,155337032,💪 #LetsGo #Cubs 💪,tmdimy,"BIG Cubs fan! 😇
Iowa wave.  💛🖤 Iowa rules.",6/13/2010 21:27,4972,"Iowa City, IA",41.6612561,-91.5299106,Iowa City,United States of America,North America,Iowa,IA,49:43.8,,joe_biden
10/23/2020 4:05,1.32E+18,"Did U noticed this also? #Trump's performance suffered because of the mic switch. He is so used to bullying all he wants because of his money and his power that he does not know how to react when he cannot do it. Cutting him off at ""time"" took away his weapon. #Debates2020 https://t.co/yim0rlpW2F",13,1,Twitter Web App,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37757,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,49:33.0,,joe_biden
10/23/2020 4:25,1.32E+18,I think we can all agree on this!  #Trophybucksofiowa #shareyourtrophy #iowa #deer #whitetail #hunting #deerhuning #trump #biden https://t.co/Jjk7FxV76N https://t.co/KN719UOJpP,9,1,IFTTT,4287445227,Trophy Bucks of Iowa,iowatrophybucks,We aim to bring you photos of Iowa biggest whitetail harvests as well as trail camera and shed photos. trophybucksofiowa@gmail.com Disabled veteran owned.,11/26/2015 17:24,2756,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,49:26.2,,joe_biden
10/23/2020 4:25,1.32E+18,"2020 Presidential Debate Reaction
https://t.co/TtZNqW8p8K #Debates2020 #DebateTonight #CNN #FoxNews #MSNBC2020 #JoeBiden #DonaldTrump",0,0,Twitter for iPhone,2760424214,Thailand Lindsay,LindsayThailand,,8/23/2014 21:43,330,"Edgewood, MD",42.6449174,-91.4007896,,United States of America,North America,Iowa,IA,36:04.9,,joe_biden
10/23/2020 4:45,1.32E+18,"I was surprised that #Trump did not pick up on it right away. But then again, did he use his ""confusion"" to blunt the insult? That didn't work! Just made it worse. https://t.co/5MTrApDAmb",11,2,Twitter Web App,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37757,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,49:20.5,,joe_biden
10/23/2020 4:56,1.32E+18,"#Trump tried to paint #BidenHealthCare plan as the same as ""Medicare for All,"" which is #False.
""...extinguish 180 million people with their private health care..."" Trump said. https://t.co/cS90xcwyn4 via @cnnpolitics",0,0,Twitter Web App,56657056,Dannis Cole,dannistories,Disabled Single mom writes Young Adult Therapeutic Sci Fi on Amazon Kindle. Clean Language. LDS.  Telegram https://t.co/2nfT74lWUA,7/14/2009 10:00,432,"Ringgold, GA",40.7399875,-94.2547473,,United States of America,North America,Iowa,IA,49:18.3,,joe_biden
10/23/2020 4:57,1.32E+18,"#Trump claimed that his administration brought back 700,000 manufacturing jobs.
 https://t.co/K6mS4oji8M via @cnnpolitics #False",0,0,Twitter Web App,56657056,Dannis Cole,dannistories,Disabled Single mom writes Young Adult Therapeutic Sci Fi on Amazon Kindle. Clean Language. LDS.  Telegram https://t.co/2nfT74lWUA,7/14/2009 10:00,432,"Ringgold, GA",40.7399875,-94.2547473,,United States of America,North America,Iowa,IA,49:16.9,,joe_biden
